,VIII_NNN,VI_PNP,V_PNN,VIII_NNP,X_NNP,II_NPP,XI_NNP,VII_NPP,III_NPP,XII_PPN,VII_NNN,IX_NNP,IV_NPP,VII_PNN,I_PPN,XI_NNN,VII_NPN,V_NNP,IX_PPP,IV_PPP,IV_PPN,II_PNN,XI_NPN,I_PPP,XI_PPN,X_PPN,V_PPN,III_NNN,VI_NNN,XI_PPP,V_PNP,XI_NPP,II_PPN,I_NNP,X_NPN,X_NNN,IV_PNN,VIII_PNP,I_NPP,X_PNN,XI_PNP,XII_PNN,XII_NPP,VIII_PPN,XII_NNP,V_NPP,VI_NNP,VI_PNN,I_PNN,II_PPP,VIII_NPN,XII_PPP,IX_PPN,VII_NNP,XI_PNN,X_PNP,IV_PNP,II_PNP,VII_PPN,IX_PNN,III_NNP,VI_PPP,II_NPN,V_NPN,VIII_NPP,V_PPP,IX_NPP,IV_NPN,I_NNN,IV_NNN,VI_PPN,III_PPP,III_NPN,III_PNP,VI_NPN,IV_NNP,IX_NPN,X_NPP,VI_NPP,VIII_PPP,IX_NNN,II_NNN,II_NNP,I_NPN,VIII_PNN,XII_NPN,XII_NNN,III_PPN,VII_PPP,V_NNN,VII_PNP,IX_PNP,X_PPP,XII_PNP,III_PNN,I_PNP
240,0.014,0.016,0.018,0.014,0.012,0.008,0.008,0.004,0.006,0.0,0.014,0.012,0.012,0.012,0.01,0.014,0.008,0.01,0.008,0.008,0.01,0.012,0.008,0.012,0.01,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.008,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.012,0.01,0.006,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.01,0.008,0.012,0.006,0.016,0.004,0.008,0.01,0.01,0.008,0.006,0.02,0.012,0.004,0.012,0.008,0.01,0.01,0.014,0.012,0.012,0.014,0.008,0.008,0.01,0.02,0.018,0.01,0.014,0.016,0.0,0.086,0.014,0.008,0.006,0.012,0.012,0.004,0.0,0.01,0.006
241,0.014,0.016,0.018,0.014,0.012,0.008,0.008,0.004,0.006,0.0,0.014,0.012,0.012,0.012,0.01,0.014,0.008,0.01,0.008,0.008,0.01,0.012,0.008,0.012,0.01,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.008,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.012,0.01,0.006,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.01,0.008,0.012,0.006,0.016,0.004,0.008,0.01,0.01,0.008,0.006,0.02,0.012,0.004,0.012,0.008,0.01,0.01,0.014,0.012,0.012,0.014,0.008,0.008,0.01,0.02,0.018,0.01,0.014,0.016,0.0,0.086,0.014,0.008,0.006,0.012,0.012,0.004,0.0,0.01,0.006
242,0.014,0.016,0.02,0.014,0.012,0.008,0.008,0.004,0.006,0.0,0.014,0.012,0.012,0.012,0.01,0.014,0.008,0.01,0.008,0.008,0.01,0.012,0.008,0.012,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.008,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.012,0.01,0.006,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.01,0.008,0.012,0.006,0.016,0.004,0.008,0.01,0.01,0.008,0.006,0.02,0.012,0.004,0.012,0.008,0.01,0.01,0.014,0.012,0.012,0.014,0.008,0.008,0.01,0.02,0.016,0.01,0.014,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.004,0.0,0.01,0.006
243,0.014,0.016,0.02,0.014,0.012,0.008,0.008,0.004,0.006,0.0,0.014,0.012,0.012,0.012,0.01,0.014,0.008,0.01,0.008,0.008,0.01,0.012,0.008,0.012,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.01,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.01,0.01,0.006,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.01,0.008,0.012,0.006,0.016,0.004,0.008,0.01,0.01,0.008,0.006,0.02,0.012,0.004,0.012,0.008,0.01,0.01,0.014,0.012,0.012,0.014,0.008,0.008,0.01,0.02,0.016,0.01,0.014,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.004,0.0,0.01,0.006
244,0.016,0.016,0.02,0.014,0.012,0.008,0.008,0.004,0.006,0.0,0.014,0.012,0.012,0.012,0.01,0.014,0.008,0.01,0.008,0.008,0.01,0.012,0.008,0.012,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.01,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.01,0.01,0.006,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.01,0.008,0.012,0.006,0.016,0.004,0.008,0.01,0.01,0.008,0.006,0.018,0.012,0.004,0.012,0.008,0.01,0.01,0.014,0.012,0.012,0.014,0.008,0.008,0.01,0.02,0.016,0.01,0.014,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.004,0.0,0.01,0.006
245,0.016,0.016,0.02,0.014,0.012,0.008,0.008,0.004,0.006,0.0,0.014,0.012,0.012,0.012,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.008,0.012,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.01,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.01,0.01,0.006,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.01,0.008,0.012,0.006,0.016,0.004,0.008,0.01,0.01,0.008,0.006,0.018,0.012,0.004,0.012,0.008,0.01,0.01,0.014,0.012,0.012,0.014,0.008,0.008,0.01,0.02,0.018,0.01,0.014,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.004,0.0,0.01,0.006
246,0.018,0.016,0.02,0.014,0.012,0.008,0.008,0.002,0.006,0.0,0.014,0.012,0.012,0.012,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.008,0.012,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.01,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.01,0.01,0.006,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.01,0.008,0.012,0.006,0.016,0.004,0.008,0.01,0.01,0.008,0.006,0.018,0.012,0.004,0.012,0.008,0.01,0.01,0.014,0.012,0.012,0.014,0.008,0.008,0.01,0.02,0.018,0.01,0.014,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.004,0.0,0.01,0.006
247,0.018,0.016,0.02,0.014,0.012,0.008,0.008,0.002,0.006,0.0,0.014,0.012,0.012,0.012,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.008,0.012,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.01,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.01,0.01,0.006,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.01,0.008,0.012,0.006,0.016,0.004,0.008,0.01,0.01,0.008,0.006,0.018,0.012,0.004,0.012,0.008,0.01,0.01,0.014,0.012,0.012,0.014,0.008,0.008,0.01,0.02,0.018,0.01,0.014,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.004,0.0,0.01,0.006
248,0.018,0.016,0.02,0.014,0.012,0.01,0.008,0.002,0.006,0.0,0.014,0.012,0.012,0.012,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.008,0.012,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.01,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.01,0.01,0.006,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.01,0.008,0.012,0.006,0.016,0.004,0.008,0.01,0.01,0.008,0.006,0.016,0.012,0.004,0.012,0.008,0.01,0.01,0.014,0.012,0.012,0.014,0.008,0.008,0.01,0.02,0.018,0.01,0.014,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.004,0.0,0.01,0.006
249,0.018,0.016,0.02,0.014,0.012,0.01,0.008,0.002,0.006,0.0,0.016,0.012,0.012,0.012,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.006,0.012,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.01,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.01,0.01,0.006,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.01,0.008,0.012,0.006,0.016,0.004,0.008,0.01,0.01,0.008,0.006,0.016,0.012,0.004,0.012,0.008,0.01,0.01,0.014,0.012,0.012,0.014,0.008,0.008,0.01,0.02,0.018,0.01,0.014,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.004,0.0,0.01,0.006
250,0.018,0.016,0.02,0.014,0.012,0.01,0.008,0.002,0.006,0.0,0.016,0.012,0.012,0.01,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.006,0.012,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.01,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.01,0.01,0.006,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.01,0.008,0.012,0.006,0.016,0.004,0.008,0.012,0.01,0.008,0.006,0.016,0.012,0.004,0.012,0.008,0.01,0.01,0.014,0.012,0.012,0.014,0.008,0.008,0.01,0.02,0.018,0.01,0.014,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.004,0.0,0.01,0.006
251,0.018,0.016,0.02,0.014,0.012,0.01,0.008,0.002,0.006,0.0,0.016,0.012,0.012,0.01,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.006,0.012,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.012,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.01,0.01,0.006,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.01,0.008,0.012,0.006,0.016,0.004,0.008,0.012,0.01,0.008,0.006,0.016,0.012,0.004,0.012,0.008,0.01,0.01,0.014,0.012,0.012,0.014,0.006,0.008,0.01,0.02,0.018,0.01,0.014,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.004,0.0,0.01,0.006
252,0.018,0.016,0.02,0.014,0.012,0.01,0.008,0.002,0.006,0.0,0.016,0.012,0.012,0.01,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.006,0.012,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.012,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.01,0.01,0.006,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.01,0.008,0.012,0.006,0.016,0.004,0.008,0.012,0.01,0.008,0.006,0.016,0.012,0.004,0.012,0.008,0.01,0.01,0.014,0.012,0.012,0.014,0.006,0.008,0.01,0.02,0.018,0.01,0.014,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.004,0.0,0.01,0.006
253,0.018,0.016,0.02,0.014,0.012,0.01,0.008,0.002,0.006,0.0,0.016,0.012,0.012,0.01,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.008,0.012,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.012,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.01,0.01,0.004,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.01,0.008,0.012,0.006,0.016,0.004,0.008,0.012,0.01,0.008,0.006,0.016,0.012,0.004,0.012,0.008,0.01,0.01,0.014,0.012,0.012,0.014,0.006,0.008,0.01,0.02,0.018,0.01,0.014,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.004,0.0,0.01,0.006
254,0.018,0.016,0.02,0.014,0.012,0.01,0.008,0.002,0.006,0.0,0.016,0.012,0.012,0.01,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.008,0.012,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.012,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.01,0.01,0.004,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.01,0.008,0.012,0.006,0.016,0.004,0.008,0.012,0.01,0.008,0.006,0.016,0.012,0.004,0.012,0.008,0.01,0.01,0.014,0.012,0.012,0.014,0.006,0.008,0.01,0.02,0.018,0.01,0.014,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.004,0.0,0.01,0.006
255,0.018,0.016,0.02,0.014,0.012,0.01,0.008,0.002,0.006,0.0,0.016,0.012,0.012,0.01,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.008,0.012,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.012,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.01,0.01,0.004,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.01,0.008,0.012,0.006,0.016,0.004,0.008,0.012,0.01,0.008,0.006,0.016,0.012,0.004,0.012,0.008,0.01,0.01,0.014,0.012,0.012,0.014,0.006,0.008,0.01,0.02,0.018,0.01,0.014,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.004,0.0,0.01,0.006
256,0.018,0.016,0.02,0.014,0.012,0.01,0.008,0.002,0.006,0.0,0.016,0.012,0.012,0.01,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.008,0.012,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.012,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.01,0.01,0.004,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.01,0.008,0.012,0.006,0.016,0.004,0.008,0.012,0.01,0.008,0.006,0.016,0.012,0.004,0.012,0.008,0.01,0.012,0.014,0.012,0.012,0.014,0.006,0.008,0.01,0.02,0.018,0.01,0.012,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.004,0.0,0.01,0.006
257,0.018,0.016,0.02,0.014,0.012,0.01,0.008,0.002,0.006,0.0,0.016,0.012,0.012,0.01,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.008,0.012,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.012,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.01,0.01,0.004,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.01,0.008,0.012,0.006,0.016,0.004,0.008,0.012,0.01,0.008,0.006,0.016,0.012,0.004,0.012,0.008,0.01,0.012,0.014,0.012,0.012,0.014,0.006,0.008,0.01,0.02,0.018,0.01,0.012,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.004,0.0,0.01,0.006
258,0.018,0.016,0.02,0.014,0.012,0.01,0.008,0.002,0.006,0.0,0.016,0.012,0.012,0.01,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.008,0.014,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.012,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.01,0.01,0.004,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.01,0.008,0.012,0.006,0.016,0.004,0.008,0.012,0.01,0.008,0.006,0.016,0.012,0.004,0.012,0.008,0.01,0.012,0.012,0.012,0.012,0.014,0.006,0.008,0.01,0.02,0.018,0.01,0.012,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.004,0.0,0.01,0.006
259,0.018,0.016,0.02,0.014,0.012,0.01,0.008,0.002,0.006,0.0,0.016,0.012,0.012,0.01,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.008,0.014,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.012,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.01,0.01,0.004,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.01,0.008,0.012,0.006,0.016,0.004,0.008,0.012,0.01,0.008,0.006,0.016,0.012,0.004,0.012,0.008,0.01,0.012,0.012,0.012,0.012,0.014,0.006,0.008,0.01,0.02,0.018,0.01,0.012,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.004,0.0,0.01,0.006
260,0.018,0.016,0.02,0.014,0.012,0.01,0.008,0.002,0.006,0.0,0.016,0.012,0.012,0.01,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.008,0.014,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.012,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.01,0.01,0.004,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.01,0.008,0.012,0.006,0.016,0.004,0.008,0.012,0.01,0.008,0.006,0.016,0.012,0.004,0.012,0.008,0.01,0.012,0.012,0.012,0.012,0.014,0.006,0.008,0.01,0.02,0.018,0.01,0.012,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.004,0.0,0.01,0.006
261,0.018,0.016,0.02,0.014,0.012,0.01,0.008,0.002,0.006,0.0,0.016,0.012,0.012,0.01,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.008,0.014,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.012,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.01,0.01,0.004,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.01,0.008,0.012,0.006,0.016,0.004,0.008,0.012,0.01,0.008,0.006,0.016,0.012,0.004,0.012,0.008,0.01,0.012,0.012,0.012,0.012,0.014,0.006,0.008,0.01,0.02,0.018,0.01,0.012,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.004,0.0,0.01,0.006
262,0.018,0.016,0.02,0.014,0.012,0.01,0.008,0.002,0.006,0.0,0.016,0.012,0.012,0.01,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.008,0.014,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.012,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.01,0.01,0.004,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.01,0.008,0.012,0.006,0.016,0.004,0.008,0.012,0.01,0.008,0.006,0.016,0.012,0.004,0.012,0.008,0.01,0.012,0.012,0.012,0.012,0.014,0.006,0.008,0.01,0.02,0.018,0.01,0.012,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.004,0.0,0.01,0.006
263,0.018,0.016,0.02,0.014,0.012,0.01,0.008,0.002,0.006,0.0,0.016,0.012,0.012,0.01,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.008,0.014,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.012,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.01,0.01,0.004,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.01,0.008,0.012,0.006,0.016,0.004,0.008,0.012,0.01,0.008,0.006,0.016,0.012,0.004,0.012,0.008,0.01,0.012,0.012,0.012,0.012,0.014,0.006,0.008,0.01,0.02,0.018,0.01,0.012,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.004,0.0,0.01,0.006
264,0.018,0.016,0.02,0.014,0.012,0.01,0.008,0.002,0.006,0.0,0.016,0.012,0.012,0.01,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.008,0.014,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.012,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.012,0.01,0.004,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.01,0.008,0.01,0.006,0.016,0.004,0.008,0.012,0.01,0.008,0.006,0.016,0.012,0.004,0.012,0.008,0.01,0.012,0.012,0.012,0.014,0.014,0.006,0.008,0.01,0.02,0.018,0.01,0.012,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.002,0.0,0.01,0.006
265,0.018,0.016,0.02,0.014,0.012,0.01,0.008,0.002,0.006,0.0,0.016,0.012,0.01,0.01,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.008,0.014,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.012,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.012,0.01,0.004,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.01,0.008,0.01,0.006,0.016,0.004,0.008,0.012,0.01,0.008,0.006,0.016,0.012,0.004,0.012,0.008,0.01,0.012,0.012,0.012,0.014,0.016,0.006,0.008,0.01,0.02,0.018,0.01,0.012,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.002,0.0,0.01,0.006
266,0.018,0.016,0.02,0.014,0.012,0.01,0.008,0.002,0.006,0.0,0.016,0.012,0.01,0.01,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.008,0.014,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.012,0.01,0.012,0.014,0.012,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.012,0.01,0.004,0.008,0.01,0.012,0.0,0.008,0.016,0.004,0.008,0.008,0.01,0.006,0.016,0.004,0.008,0.012,0.01,0.008,0.006,0.016,0.012,0.004,0.012,0.008,0.01,0.012,0.012,0.012,0.014,0.016,0.006,0.01,0.01,0.02,0.018,0.01,0.012,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.002,0.0,0.01,0.006
267,0.018,0.016,0.02,0.014,0.012,0.01,0.008,0.002,0.006,0.0,0.016,0.012,0.01,0.01,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.008,0.014,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.012,0.01,0.012,0.014,0.014,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.012,0.01,0.004,0.008,0.01,0.01,0.0,0.008,0.016,0.004,0.008,0.008,0.01,0.006,0.016,0.004,0.008,0.012,0.01,0.008,0.006,0.016,0.012,0.004,0.012,0.008,0.01,0.012,0.012,0.012,0.014,0.016,0.006,0.01,0.01,0.02,0.018,0.01,0.012,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.002,0.0,0.01,0.006
268,0.018,0.016,0.02,0.014,0.012,0.01,0.008,0.002,0.006,0.0,0.016,0.012,0.01,0.01,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.008,0.014,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.012,0.01,0.012,0.014,0.014,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.012,0.01,0.004,0.008,0.01,0.01,0.0,0.008,0.016,0.004,0.008,0.008,0.01,0.006,0.016,0.004,0.008,0.012,0.01,0.008,0.006,0.016,0.012,0.004,0.012,0.008,0.01,0.012,0.012,0.012,0.014,0.016,0.006,0.01,0.01,0.02,0.018,0.01,0.012,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.002,0.0,0.01,0.006
269,0.018,0.016,0.02,0.014,0.012,0.01,0.008,0.002,0.006,0.0,0.016,0.01,0.01,0.01,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.008,0.014,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.012,0.01,0.012,0.014,0.016,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.012,0.01,0.004,0.008,0.01,0.01,0.0,0.008,0.016,0.004,0.008,0.008,0.01,0.006,0.016,0.004,0.008,0.012,0.01,0.008,0.006,0.016,0.012,0.004,0.012,0.008,0.01,0.012,0.012,0.012,0.014,0.016,0.006,0.01,0.01,0.02,0.018,0.01,0.012,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.002,0.0,0.01,0.006
270,0.018,0.016,0.02,0.014,0.012,0.01,0.008,0.002,0.006,0.0,0.016,0.01,0.01,0.01,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.008,0.014,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.012,0.01,0.012,0.014,0.016,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.012,0.01,0.004,0.008,0.01,0.01,0.0,0.008,0.016,0.004,0.008,0.008,0.01,0.006,0.016,0.004,0.008,0.012,0.01,0.008,0.006,0.016,0.012,0.004,0.012,0.008,0.01,0.012,0.012,0.012,0.014,0.016,0.006,0.01,0.01,0.02,0.018,0.01,0.012,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.002,0.0,0.01,0.006
271,0.018,0.016,0.02,0.014,0.012,0.01,0.008,0.002,0.006,0.0,0.016,0.01,0.01,0.01,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.008,0.014,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.012,0.01,0.012,0.014,0.016,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.012,0.01,0.004,0.008,0.01,0.01,0.0,0.008,0.016,0.004,0.008,0.008,0.01,0.006,0.016,0.004,0.008,0.012,0.01,0.008,0.006,0.016,0.012,0.004,0.012,0.008,0.01,0.012,0.012,0.012,0.014,0.016,0.006,0.01,0.01,0.02,0.018,0.01,0.012,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.002,0.0,0.01,0.006
272,0.018,0.016,0.02,0.014,0.012,0.01,0.008,0.002,0.006,0.0,0.016,0.01,0.01,0.01,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.008,0.014,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.012,0.01,0.012,0.014,0.014,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.012,0.01,0.004,0.008,0.01,0.01,0.0,0.008,0.016,0.004,0.008,0.008,0.01,0.006,0.016,0.004,0.008,0.012,0.01,0.008,0.006,0.016,0.012,0.004,0.014,0.008,0.01,0.012,0.012,0.012,0.014,0.016,0.006,0.01,0.01,0.02,0.018,0.01,0.012,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.002,0.0,0.01,0.006
273,0.018,0.016,0.02,0.014,0.012,0.01,0.008,0.002,0.006,0.0,0.016,0.01,0.01,0.01,0.01,0.014,0.008,0.008,0.008,0.008,0.01,0.012,0.008,0.014,0.008,0.008,0.006,0.016,0.012,0.002,0.012,0.008,0.01,0.012,0.01,0.012,0.014,0.014,0.008,0.012,0.006,0.0,0.0,0.01,0.0,0.012,0.01,0.004,0.008,0.01,0.01,0.0,0.008,0.016,0.004,0.008,0.008,0.01,0.006,0.016,0.004,0.008,0.012,0.01,0.008,0.006,0.016,0.012,0.004,0.014,0.008,0.01,0.012,0.012,0.012,0.014,0.016,0.006,0.01,0.01,0.02,0.018,0.01,0.012,0.016,0.0,0.086,0.014,0.008,0.006,0.014,0.012,0.002,0.0,0.01,0.006
