73,0.1775,0.10376,0.12,0.09064,0.1092,0.09955,0.10376,0.07916,0.1165
74,0.1462,0.1096,0.10175,0.0945,0.09674,0.10706,0.10065,0.09705,0.1465
75,0.1722,0.1263,0.1137,0.1181,0.10266,0.08,0.11206,0.08997,0.08496
76,0.171,0.1081,0.1066,0.0887,0.1222,0.09973,0.1011,0.09875,0.1039
77,0.189,0.1191,0.09454,0.08575,0.1068,0.1087,0.07965,0.1068,0.10974
78,0.1538,0.1181,0.111,0.09814,0.11523,0.1041,0.10016,0.10706,0.0923
79,0.1511,0.0985,0.1385,0.08185,0.09955,0.096,0.11346,0.10785,0.11316
80,0.1753,0.10034,0.1052,0.1034,0.1039,0.1174,0.10223,0.0944,0.09784
81,0.1692,0.1188,0.0926,0.11383,0.1026,0.0886,0.1051,0.0745,0.1348
82,0.2098,0.1381,0.11224,0.11786,0.0898,0.06287,0.1156,0.07184,0.0819
83,0.1769,0.1103,0.1047,0.10266,0.1155,0.09155,0.0923,0.09674,0.10944
84,0.1792,0.0964,0.1038,0.09283,0.10724,0.1064,0.0887,0.0813,0.1442
85,0.1625,0.1159,0.10675,0.084,0.1149,0.11896,0.1008,0.0896,0.1065
86,0.1559,0.0965,0.10944,0.0777,0.0986,0.11066,0.13,0.0903,0.131
87,0.1779,0.11365,0.1019,0.09485,0.1029,0.09973,0.1086,0.09894,0.10144
88,0.1802,0.1094,0.114,0.0962,0.10693,0.10205,0.0999,0.08685,0.1045
89,0.1697,0.10065,0.1034,0.09216,0.10815,0.11865,0.0914,0.09796,0.118
90,0.2026,0.1036,0.0975,0.0977,0.10846,0.096,0.0844,0.09216,0.11755
91,0.1533,0.11084,0.1191,0.0901,0.11945,0.0982,0.1111,0.0743,0.12366
92,0.1549,0.10675,0.12103,0.1016,0.1052,0.0974,0.1144,0.09296,0.10565
93,0.154,0.1037,0.1076,0.08417,0.11456,0.1152,0.0972,0.09467,0.1288
94,0.1555,0.11273,0.108,0.0911,0.1007,0.1113,0.1094,0.1066,0.1046
95,0.1676,0.1036,0.1127,0.08185,0.09814,0.11414,0.1067,0.0959,0.11945
96,0.2023,0.1265,0.1127,0.1184,0.0954,0.0862,0.1149,0.0851,0.05862
97,0.2133,0.1217,0.1,0.1265,0.08075,0.08673,0.1205,0.0831,0.06744
98,0.1625,0.1252,0.1045,0.11743,0.1156,0.0938,0.1075,0.08496,0.0886
99,0.1669,0.0957,0.1114,0.089,0.085,0.1123,0.11566,0.106,0.1181
100,0.2131,0.1288,0.11096,0.10986,0.1021,0.0788,0.10657,0.0766,0.07324
101,0.1642,0.1015,0.0903,0.09534,0.1288,0.0984,0.09515,0.09937,0.1271
102,0.1826,0.0891,0.1121,0.0952,0.1084,0.1008,0.10345,0.091,0.1172
103,0.1721,0.1067,0.1042,0.0963,0.09296,0.09564,0.11096,0.09656,0.12463
104,0.1876,0.0927,0.1005,0.0855,0.0912,0.1196,0.1058,0.10376,0.1133
105,0.1957,0.1376,0.11505,0.1353,0.0842,0.07117,0.1198,0.05933,0.08185
106,0.1755,0.1003,0.1254,0.10126,0.1136,0.0867,0.122,0.08124,0.09406
107,0.1798,0.1135,0.08386,0.10065,0.098,0.0958,0.1066,0.0984,0.1232
108,0.1803,0.11414,0.08594,0.1088,0.1125,0.09906,0.09155,0.091,0.11664
109,0.1754,0.1168,0.10803,0.1102,0.104,0.0879,0.0989,0.0923,0.1062
110,0.1487,0.11084,0.1178,0.0952,0.10425,0.10443,0.11945,0.10443,0.095
111,0.1632,0.1029,0.1018,0.0901,0.1298,0.1181,0.10406,0.10315,0.087
112,0.1555,0.11273,0.1059,0.1136,0.1067,0.0898,0.0956,0.08777,0.1326
113,0.1921,0.1049,0.0961,0.07776,0.08997,0.10956,0.1131,0.1022,0.11426
114,0.164,0.1145,0.1013,0.10474,0.1075,0.11206,0.09326,0.0961,0.1065
115,0.1433,0.1189,0.1008,0.106,0.09265,0.09106,0.1088,0.1003,0.1382
116,0.1907,0.1453,0.1067,0.1407,0.07263,0.07605,0.11237,0.0783,0.0772
