,VIII_NNN,VI_PNP,V_PNN,VIII_NNP,X_NNP,II_NPP,XI_NNP,VII_NPP,III_NPP,XII_PPN,VII_NNN,IX_NNP,IV_NPP,VII_PNN,I_PPN,XI_NNN,VII_NPN,V_NNP,IX_PPP,IV_PPP,IV_PPN,II_PNN,XI_NPN,I_PPP,XI_PPN,X_PPN,V_PPN,III_NNN,VI_NNN,XI_PPP,V_PNP,XI_NPP,II_PPN,I_NNP,X_NPN,X_NNN,IV_PNN,VIII_PNP,I_NPP,X_PNN,XI_PNP,XII_PNN,XII_NPP,VIII_PPN,XII_NNP,V_NPP,VI_NNP,VI_PNN,I_PNN,II_PPP,VIII_NPN,XII_PPP,IX_PPN,VII_NNP,XI_PNN,X_PNP,IV_PNP,II_PNP,VII_PPN,IX_PNN,III_NNP,VI_PPP,II_NPN,V_NPN,VIII_NPP,V_PPP,IX_NPP,IV_NPN,I_NNN,IV_NNN,VI_PPN,III_PPP,III_NPN,III_PNP,VI_NPN,IV_NNP,IX_NPN,X_NPP,VI_NPP,VIII_PPP,IX_NNN,II_NNN,II_NNP,I_NPN,VIII_PNN,XII_NPN,XII_NNN,III_PPN,VII_PPP,V_NNN,VII_PNP,IX_PNP,X_PPP,XII_PNP,III_PNN,I_PNP
83,-12.875,-31.34,-38.22,-36.56,-19.8,-35.28,-31.1,-31.67,-52.25,0.0,-23.31,-22.8,-48.2,-27.58,-42.2,-17.8,-32.75,-34.16,-35.4,-47.22,-35.7,-22.1,-39.25,-42.06,-29.4,-44.25,-39.94,-19.8,-25.17,-46.5,-37.6,-30.77,-38.2,-21.7,-22.6,-16.6,-41.75,-35.16,-44.53,-30.83,-37.3,0.0,0.0,-22.31,0.0,-42.44,-37.12,-23.28,-30.27,-62.03,-46.28,0.0,-56.2,-36.03,-32.66,-39.16,-28.5,-37.28,-50.3,-20.36,-22.6,-45.28,-23.17,-27.38,-44.7,-39.72,-45.84,-32.03,-16.1,-17.88,-22.75,-58.2,-23.8,-37.84,-27.0,-24.64,-26.31,-40.25,-55.25,-55.1,-16.75,-13.08,-9.07,-29.6,-42.88,0.0,-19.67,-49.2,-44.75,-28.0,-43.2,-31.72,-32.6,0.0,-35.5,-36.7
84,-129.6,-252.9,-176.0,-112.1,-225.0,-265.8,-208.1,-185.4,-183.5,0.0,-112.6,-173.2,-251.8,-170.8,-218.1,-103.4,-137.0,-120.6,-239.1,-307.0,-308.2,-123.4,-175.4,-284.8,-184.9,-194.8,-208.4,-158.6,-80.25,-200.1,-202.6,-260.5,-193.4,-215.6,-152.8,-57.8,-171.9,-233.0,-183.2,-230.4,-198.2,0.0,0.0,-216.6,0.0,-217.0,-129.0,-179.4,-181.9,-318.5,-34.06,0.0,-242.4,-148.5,-119.5,-257.2,-245.8,-191.1,-186.5,-134.5,-162.2,-275.5,-170.5,-126.56,-180.0,-310.2,-160.2,-167.8,-73.56,-48.25,-241.1,-343.5,-218.8,-251.6,-136.5,-160.1,-125.44,-229.5,-202.0,-280.2,-101.94,-74.4,-90.8,-211.5,-210.6,0.0,-96.7,-243.8,-222.6,-99.4,-117.9,-175.5,-276.2,0.0,-129.2,-175.5
85,-53.53,-84.2,-116.56,-79.5,-82.2,-107.7,-108.25,-96.8,-130.8,0.0,-57.75,-85.94,-125.2,-70.9,-82.56,-56.4,-51.62,-91.0,-142.4,-112.0,-101.2,-58.94,-90.75,-115.9,-85.25,-116.0,-146.1,-56.2,-97.9,-157.5,-114.1,-101.7,-129.0,-76.0,-81.8,-82.6,-72.94,-94.2,-130.5,-97.7,-132.4,0.0,0.0,-100.0,0.0,-87.4,-72.0,-89.2,-92.5,-122.2,-57.12,0.0,-138.9,-76.25,-134.9,-104.7,-137.5,-128.8,-121.25,-67.6,-87.2,-178.1,-70.9,-37.28,-167.6,-139.6,-66.0,-97.2,-60.88,-37.97,-112.8,-135.4,-66.0,-139.6,-53.1,-85.7,-77.06,-123.25,-133.8,-165.8,-51.3,-55.34,-106.1,-89.7,-75.5,0.0,-58.22,-93.4,-127.75,-69.25,-107.7,-117.75,-117.8,0.0,-99.5,-136.9
86,-37.53,-143.9,-89.7,-108.9,-103.6,-149.9,-96.0,-124.4,-118.0,0.0,-51.66,-89.06,-159.6,-63.56,-124.25,-65.06,-72.5,-79.94,-180.8,-177.9,-120.94,-56.72,-75.2,-178.2,-179.6,-132.0,-132.5,-51.8,-51.72,-188.6,-109.25,-113.9,-124.0,-120.6,-117.6,-51.6,-81.25,-140.2,-115.44,-127.0,-57.25,0.0,0.0,-116.4,0.0,-144.9,-80.0,-113.6,-72.5,-148.5,-99.56,0.0,-95.7,-64.94,-86.0,-150.5,-133.1,-124.9,-115.25,-94.7,-80.2,-134.2,-60.78,-51.8,-140.8,-175.8,-112.9,-95.94,-72.1,-81.44,-83.6,-176.6,-118.6,-135.1,-49.1,-77.1,-54.78,-117.5,-56.06,-140.1,-55.06,-36.28,-47.0,-75.4,-69.4,0.0,-62.03,-105.2,-174.1,-63.44,-154.6,-134.2,-176.6,0.0,-131.0,-115.1
87,-48.62,-88.4,-92.5,-89.4,-34.2,-85.8,-70.75,-78.8,-117.5,0.0,-42.88,-61.62,-94.1,-93.56,-130.8,-50.12,-59.9,-90.44,-111.7,-107.9,-130.5,-98.8,-67.0,-126.56,-130.0,-76.25,-94.75,-33.2,-55.7,-109.6,-147.4,-111.8,-75.3,-82.2,-105.2,-2.8,-79.2,-94.25,-120.75,-99.5,-147.9,0.0,0.0,-95.75,0.0,-96.0,-55.62,-119.44,-85.9,-94.3,-63.72,0.0,-89.06,-63.03,-89.44,-101.5,-111.56,-91.75,-94.8,-79.6,-54.0,-143.5,-44.66,-61.06,-77.9,-134.4,-77.8,-43.6,-23.81,-104.1,-83.25,-86.4,-64.4,-118.8,-45.16,-36.34,-60.22,-55.5,-81.7,-134.4,-47.22,-40.47,-59.7,-47.53,-55.38,0.0,-42.38,-79.2,-92.4,-24.67,-85.5,-61.9,-146.6,0.0,-85.0,-92.9
88,-21.52,-29.66,-29.98,-27.69,-36.0,-20.14,-27.62,-31.86,-31.0,0.0,-16.58,-37.7,-43.88,-22.16,-40.72,-26.6,-22.06,-27.61,-53.75,-66.1,-51.2,-34.28,-40.66,-50.66,-38.06,-45.0,-50.0,-26.2,-13.86,-51.2,-39.72,-38.0,-56.5,-23.42,-21.0,-17.6,-41.72,-36.06,-31.98,-28.17,-39.0,0.0,0.0,-31.16,0.0,-43.38,-18.42,-33.56,-26.77,-53.16,-32.25,0.0,-38.8,-31.94,-28.33,-43.84,-52.4,-33.8,-51.44,-28.5,-19.0,-58.75,-23.25,-12.984,-43.56,-38.88,-43.1,-23.31,-16.06,-13.07,-42.56,-48.6,-27.8,-37.5,-29.88,-17.2,-25.45,-38.75,-31.95,-36.1,-14.01,-25.89,-37.7,-19.94,-19.27,0.0,-18.4,-43.4,-53.12,-18.08,-39.8,-27.97,-45.4,0.0,-33.75,-40.9
89,-103.56,-128.9,-114.0,-97.1,-120.2,-208.0,-58.44,-98.7,-80.25,0.0,-55.47,-86.1,-101.44,-93.6,-139.1,-67.8,1.0,-43.06,-142.1,-155.5,-85.2,-111.0,-126.25,-157.9,-168.8,-91.75,-66.3,-94.0,-51.97,-154.2,-138.4,-90.0,-117.0,-102.4,-108.8,-24.0,-107.44,-127.5,-74.5,-89.8,-149.6,0.0,0.0,-111.9,0.0,-161.8,-36.2,-116.8,-77.1,-140.8,-135.1,0.0,-114.9,-70.56,-110.44,-123.2,-93.7,-109.06,-119.5,-84.2,-99.5,-187.0,-126.5,-28.22,-154.0,-179.0,-115.25,-62.7,-58.62,-56.34,-125.4,-164.0,-118.6,-149.4,-101.25,-121.8,-114.6,-168.0,-187.6,-172.5,-61.88,-58.44,-135.6,-21.06,-115.75,0.0,-48.38,-104.6,-154.5,-93.7,-165.0,-153.8,-154.0,0.0,-36.25,-151.8
90,-79.94,-130.5,-101.75,-74.75,-103.6,-140.4,-112.5,-148.1,-124.75,0.0,-59.12,-74.6,-95.4,-118.5,-119.8,-84.8,-123.6,-104.25,-153.2,-207.8,-145.8,-84.6,-100.5,-130.9,-97.4,-166.0,-125.9,-80.6,-80.9,-171.5,-106.4,-139.1,-131.4,-64.8,-61.6,-80.6,-127.56,-158.4,-155.4,-85.5,-129.2,0.0,0.0,-89.6,0.0,-118.7,-121.25,-111.4,-106.3,-166.9,-76.4,0.0,-128.8,-63.62,-87.7,-109.7,-155.8,-101.56,-104.0,-44.97,-29.75,-140.1,-92.5,-110.7,-133.0,-137.5,-114.7,-114.0,-70.9,-40.75,-77.8,-147.8,-63.4,-146.4,-117.56,-85.4,-79.56,-122.5,-113.5,-125.56,-78.75,-68.7,-89.8,-87.25,-100.2,0.0,-77.5,-119.0,-146.2,5.0,-132.1,-108.94,-154.2,0.0,-41.25,-102.25
91,-30.02,-162.8,-78.9,-136.2,-45.0,-169.0,-98.06,-175.1,-125.25,0.0,-68.5,-68.6,-127.06,-121.6,-125.2,-58.8,-57.44,-119.56,-233.4,-208.5,-142.8,-50.28,-145.6,-155.9,-159.0,-164.5,-146.9,-125.0,-131.0,-225.9,-199.8,-196.2,-153.2,-101.5,-95.0,-77.0,-111.8,-162.2,-179.2,-124.8,-170.0,0.0,0.0,-117.75,0.0,-136.6,-119.4,-108.3,-107.0,-238.0,-133.0,0.0,-127.2,-123.56,-118.7,-134.0,-160.8,-133.0,-96.6,-81.94,-125.75,-227.5,-133.4,-87.4,-146.6,-208.1,-177.2,-111.9,-138.8,-95.5,-141.1,-173.0,-95.4,-123.7,-112.1,-21.4,-87.3,-159.5,-76.8,-174.5,-93.56,-43.5,-100.5,-141.6,-84.5,0.0,-78.75,-113.8,-198.0,-45.44,-112.1,-164.2,-164.0,0.0,-81.5,-123.5
92,-14.75,-26.33,-21.55,-20.23,-25.4,-28.94,-22.25,-28.42,-30.5,0.0,-11.89,-27.2,-21.58,-17.3,-30.14,-17.2,-8.31,-15.34,-31.2,-40.56,-29.88,-13.81,-19.08,-25.92,-27.44,-39.0,-22.52,-12.0,-11.9,-33.62,-27.45,-24.77,-29.6,-22.03,-11.4,-14.0,-21.89,-22.78,-28.08,-24.17,-27.4,0.0,0.0,-20.38,0.0,-17.4,-19.94,-21.69,-13.36,-28.5,-18.55,0.0,-22.75,-12.6,-29.33,-19.17,-27.47,-24.31,-21.2,-18.23,-11.0,-23.45,-17.8,-13.42,-22.8,-32.1,-21.25,-20.83,-26.0,-11.6,-14.53,-38.0,-15.4,-29.0,-21.8,-21.94,-18.67,-30.75,-25.38,-31.34,-9.68,-10.625,-16.5,-11.12,-18.86,0.0,-10.44,-24.6,-25.31,3.518,-13.03,-21.44,-41.1,0.0,-25.5,-21.4
93,-42.78,-95.75,-57.9,-78.25,-47.0,-105.25,-63.84,-94.2,-113.75,0.0,-36.72,-71.56,-92.1,-83.3,-106.2,-74.8,-51.0,-63.97,-137.1,-119.2,-168.8,-98.2,-67.1,-125.25,-108.4,-105.0,-40.25,-43.0,-42.9,-134.9,-106.56,-115.6,-125.9,-74.3,-75.8,-59.0,-84.94,-123.2,-98.25,-79.44,-107.4,0.0,0.0,-104.75,0.0,-111.9,-68.4,-37.5,-38.9,-166.8,-83.1,0.0,-60.34,-56.72,-103.7,-115.6,-65.1,-70.9,-84.75,-60.47,-64.5,-120.0,-22.28,-74.94,-123.6,-134.4,-70.9,-84.2,-8.73,-53.78,-77.06,-123.0,-118.6,-84.0,-97.75,-35.12,-44.56,-102.75,-133.5,-106.56,-27.89,-70.7,-99.25,-93.3,-76.25,0.0,-48.75,-108.0,-130.0,-77.44,-73.6,-87.5,-119.0,0.0,-65.0,-112.5
94,-42.62,-66.06,-53.75,-55.12,-27.6,-64.44,-50.66,-73.0,-86.0,0.0,-22.6,-45.1,-51.8,-34.34,-75.06,-41.44,-44.7,-60.78,-76.6,-99.44,-61.5,-49.84,-22.75,-68.0,-66.44,-51.5,-63.78,-17.2,-24.98,-84.8,-83.5,-79.3,-64.94,-53.7,-54.4,-32.8,-62.97,-64.8,-66.7,-62.16,-85.5,0.0,0.0,-58.16,0.0,-69.94,-56.25,-42.44,-55.84,-91.06,-52.62,0.0,-86.2,-60.4,-42.4,-52.0,-55.0,-63.94,-70.06,-40.75,-75.25,-81.0,-67.5,-38.0,-77.25,-93.6,-63.16,-61.06,-26.31,-49.5,-81.0,-95.2,-17.6,-56.16,-39.22,-36.75,-41.84,-66.0,-60.0,-96.06,-30.72,-9.47,-54.88,-65.0,-49.34,0.0,-31.36,-59.4,-76.1,-25.94,-67.4,-69.94,-90.0,0.0,-70.75,-49.44
95,-19.14,-53.25,-29.39,-23.23,-35.0,-52.56,-40.0,-44.0,-53.0,0.0,-15.79,-26.12,-50.62,-35.1,-50.1,-34.47,-27.1,-32.22,-46.16,-66.4,-47.0,-37.5,-29.5,-62.4,-54.28,-46.5,-56.3,-47.6,-16.14,-58.9,-43.56,-43.1,-47.38,-15.984,-34.4,-40.4,-28.17,-50.75,-36.44,-44.28,-57.34,0.0,0.0,-51.47,0.0,-47.62,-19.39,-30.08,-61.66,-57.84,-37.72,0.0,-62.06,-27.94,-48.28,-44.5,-52.12,-67.75,-45.56,-30.88,-18.5,-64.3,-11.48,-38.38,-48.16,-47.34,-54.3,-39.1,-14.9,-34.2,-57.47,-62.0,-49.2,-51.84,-40.53,-49.44,-26.81,-48.25,-59.75,-60.75,-16.08,-10.94,-25.19,-32.3,-43.03,0.0,-26.42,-60.0,-51.2,-12.984,-32.12,-44.72,-53.0,0.0,-21.75,-42.62
96,-1.528,-4.566,-2.85,-2.85,-1.6,-3.625,-3.0,-1.75,-3.0,0.0,-1.886,-2.52,-3.531,-3.2,-4.617,-2.4,-2.5,-2.65,-3.6,-6.33,-3.176,-3.35,-1.833,-4.875,-3.8,-6.0,-6.1,-0.8,-0.779,-4.8,-3.26,-2.6,-5.12,-1.0625,-4.2,-2.0,-3.215,-3.98,-2.225,-1.714,-6.0,0.0,0.0,-2.4,0.0,-5.0,-2.16,-2.6,-2.0,-5.77,-1.179,0.0,-4.75,-2.074,-2.0,-4.0,-4.562,-4.324,-5.938,-4.43,-2.5,-5.78,-1.05,-4.176,-4.01,-6.64,-2.312,-1.342,-1.25,-3.0,-3.3,-6.0,-2.4,-4.168,-1.2,-1.5,-2.45,-2.0,-2.3,-6.89,-1.711,-1.643,-1.86,-2.2,-2.25,0.0,-1.475,-4.8,-4.4,-0.8335,-4.55,-4.5,-6.5,0.0,-4.0,-4.676
97,-0.05,-3.209,-2.1,-2.107,-2.6,-4.01,-1.75,-6.727,-3.75,0.0,-0.857,-2.72,-2.275,-3.158,-5.492,-0.8,-2.7,-1.991,-5.05,-7.29,-3.25,-1.3,-1.167,-5.188,-3.8,-4.0,-5.613,-0.8,-1.321,-7.2,-4.31,-2.4,-3.99,-3.324,-2.6,-0.4,-3.607,-4.49,-1.1,-2.143,-4.2,0.0,0.0,-3.56,0.0,-4.54,-2.17,-2.787,-1.15,-5.74,-0.9287,0.0,-2.625,-1.066,-3.0,-3.334,-2.775,-4.066,-3.676,-2.64,-2.75,-5.54,-2.41,-1.362,-2.812,-7.06,-3.625,-1.184,-3.574,-2.01,-4.84,-4.8,-2.2,-4.332,-2.982,-2.95,-1.04,-2.5,0.9126,-4.61,-0.2056,-0.5,-2.25,-3.133,-2.508,0.0,-1.378,-5.2,-5.15,2.5,-5.39,-4.48,-4.0,0.0,-4.5,-4.25
98,-9.11,-17.7,-10.39,-8.42,-9.2,-15.67,-11.19,-8.125,-20.75,0.0,-6.777,-11.26,-10.96,-9.836,-16.88,-5.2,-8.375,-13.1,-16.05,-13.82,-15.81,-10.61,-10.71,-21.44,-16.84,-10.0,-10.44,-4.4,-9.54,-22.77,-15.25,-15.9,-20.17,-8.31,-17.0,0.4,-9.51,-12.17,-11.74,-13.29,-15.5,0.0,0.0,-15.64,0.0,-11.23,-11.91,-12.2,-12.35,-17.42,-4.465,0.0,-12.89,-12.01,-14.234,-16.83,-14.94,-16.4,-17.97,-4.2,-11.75,-21.8,-11.19,-6.387,-12.48,-16.55,-12.88,-11.62,-9.58,-9.93,-18.2,-23.6,-4.2,-9.0,-13.79,-12.3,-9.07,-13.25,-11.15,-21.67,-5.16,-6.613,-10.24,-13.625,-8.01,0.0,-6.723,-19.4,-16.23,-9.72,-16.55,-12.43,-21.5,0.0,-16.75,-24.16
99,-6.32,-24.08,-18.9,-23.92,-26.6,-25.25,-5.25,-24.9,-19.5,0.0,-10.88,-13.86,-19.17,-9.45,-28.16,-9.3,-15.85,-18.83,-28.97,-34.2,-19.44,-7.48,-20.25,-27.11,-42.6,-28.25,-23.19,-12.0,-4.395,-35.25,-29.55,-24.16,-28.45,-11.94,-14.0,-12.2,-16.58,-26.55,-22.16,-19.28,-29.1,0.0,0.0,-21.44,0.0,-17.4,-14.2,-25.67,-25.23,-26.77,-24.27,0.0,-28.77,-20.73,-25.67,-24.0,-21.88,-26.0,-28.88,-18.39,-19.75,-37.03,-24.34,-22.0,-35.72,-34.38,-30.72,-18.67,-5.062,-7.15,-28.2,-30.0,-17.4,-25.17,-9.78,-22.25,-10.03,-25.25,-29.11,-29.19,-12.39,-15.664,-22.19,-10.164,-22.92,0.0,-10.69,-24.2,-34.06,-19.42,-18.75,-20.4,-36.5,0.0,-19.0,-30.88
100,-0.3071,-5.824,-3.688,-2.307,-3.0,-3.188,-3.75,-2.6,-6.25,0.0,-1.7,-3.08,-3.068,-3.967,-4.465,-1.2,-1.8,-2.324,-4.91,-5.3,-5.25,-3.81,-1.2,-5.28,-5.0,-4.5,-4.4,-0.8,-1.75,-6.0,-3.17,-1.8,-2.95,-2.8,-2.2,-0.8,-3.258,-3.43,-3.592,-2.285,-6.2,0.0,0.0,-4.58,0.0,-3.78,-4.42,-2.713,-3.176,-5.93,-2.914,0.0,-4.95,-2.367,-4.332,-4.332,-3.838,-5.082,-6.04,-2.83,-3.75,-4.45,-2.6,-2.637,-3.625,-6.42,-5.164,-1.809,-1.588,-1.21,-5.24,-6.4,-2.8,-4.668,-1.667,-4.176,-2.96,-2.0,-5.562,-4.98,-2.096,-1.407,-3.08,-0.65,-3.324,0.0,-0.9883,-4.0,-5.477,-0.1666,-4.85,-4.105,-4.5,0.0,-5.0,-5.7
101,-103.6,-161.2,-157.5,-73.9,-97.8,-78.8,-125.0,-129.9,-169.5,0.0,-62.47,-89.0,-132.0,-93.44,-132.2,-69.1,-59.53,-46.7,-125.2,-184.6,-152.0,-107.8,-123.4,-175.2,-163.8,-186.4,-132.5,-144.0,-72.06,-211.4,-146.0,-178.6,-145.8,-142.8,-99.0,-39.6,-97.3,-170.2,-171.0,-149.6,-167.6,0.0,0.0,-117.06,0.0,-214.0,-130.2,-134.2,-66.9,-192.0,-86.2,0.0,-146.2,-92.2,-130.6,-165.6,-75.44,-176.6,-154.6,-62.0,-99.75,-232.1,-152.8,-187.9,-189.5,-190.9,-166.9,-111.56,-96.44,-52.8,-182.9,-213.6,-80.2,-132.1,-111.1,-89.8,-112.2,-165.2,-124.25,-225.4,-60.94,-48.72,-147.4,-115.25,-104.56,0.0,-68.56,-81.0,-154.5,-63.38,-163.2,-100.4,-159.2,0.0,-100.75,-116.9
102,-45.06,-104.0,-69.7,-46.16,-61.6,-91.56,-88.75,-41.0,-62.75,0.0,-37.03,-51.12,-83.7,-63.78,-89.3,-46.8,-68.06,-69.3,-101.2,-99.1,-95.6,-68.75,-60.53,-100.7,-57.75,-75.3,-87.94,-44.0,-28.02,-95.94,-71.75,-64.7,-55.88,-69.7,-49.8,-69.4,-58.8,-99.56,-68.7,-37.44,-81.1,0.0,0.0,-69.8,0.0,-43.3,-70.94,-86.75,-61.56,-90.2,-63.44,0.0,-59.0,-69.4,-62.7,-87.8,-89.5,-86.7,-48.75,-66.8,-71.25,-83.5,-43.97,-32.2,-66.4,-105.6,-79.94,-86.06,-85.94,-45.44,-62.6,-104.0,-65.6,-88.56,-38.53,-39.72,-77.2,-26.0,-83.94,-86.44,-40.25,-33.47,-73.1,-59.6,-50.0,0.0,-33.4,-94.8,-104.9,-15.766,-52.75,-71.06,-96.5,0.0,-44.25,-71.2
103,-17.92,-23.38,-16.67,-21.22,-18.2,-34.1,-23.2,-18.25,-37.0,0.0,-10.26,-25.44,-32.12,-16.69,-25.7,-11.1,-14.29,-13.4,-31.55,-29.34,-21.66,-23.52,-10.08,-29.34,-23.73,-30.0,-27.25,-14.0,-12.2,-32.34,-22.66,-24.64,-24.2,-15.06,-17.2,-14.0,-22.22,-20.27,-29.53,-10.0,-19.64,0.0,0.0,-29.69,0.0,-24.3,-14.93,-22.44,-19.6,-26.31,-15.18,0.0,-21.66,-26.9,-24.0,-28.67,-28.2,-25.08,-14.625,-18.55,-23.75,-31.95,-17.27,-11.94,-9.125,-30.45,-18.97,-15.695,-13.0,-16.05,-22.94,-42.0,-17.4,-28.42,-17.55,-23.94,-15.98,-23.75,-14.914,-30.64,-6.246,-5.965,-13.83,-13.695,-21.55,0.0,-11.86,-27.4,-24.75,-22.5,-28.2,-24.47,-29.0,0.0,-15.0,-27.69
104,-18.03,-40.1,-34.53,-30.2,-27.4,-57.12,-39.62,-29.4,-43.5,0.0,-19.25,-24.97,-37.47,-15.98,-43.34,-24.02,-37.3,-42.16,-48.12,-33.3,-28.0,-16.83,-22.8,-58.62,-42.3,-58.66,-44.5,-13.4,-21.39,-58.6,-44.3,-29.1,-31.19,-22.83,-22.8,-26.2,-27.88,-44.3,-46.3,-33.28,-50.84,0.0,0.0,-48.7,0.0,-49.22,-22.69,-32.0,-34.3,-59.0,-27.33,0.0,-33.16,-31.6,-18.64,-33.0,-32.06,-29.17,-49.7,-35.6,-21.25,-54.56,-20.1,-4.0,-39.3,-43.84,-35.66,-37.12,-16.5,-28.56,-34.66,-39.0,-29.4,-40.0,-28.02,-27.19,-37.0,-48.0,-47.0,-47.5,-19.34,-6.94,-27.2,-29.6,-28.34,0.0,-19.78,-37.2,-47.25,-28.77,-28.9,-42.1,-59.0,0.0,-45.0,-35.0
105,-1.393,-3.6,-2.6,-1.814,-3.2,-2.268,-2.75,-3.518,-3.25,0.0,-1.936,-1.68,-3.744,-3.25,-3.5,-1.2,-3.0,-1.283,-3.81,-5.17,-2.75,-2.6,-2.0,-5.375,-4.6,-1.333,-2.75,-0.4,-1.336,-6.0,-3.79,-3.8,-2.72,-3.5,-2.0,-1.2,-3.05,-4.16,-4.89,-2.0,-4.6,0.0,0.0,-3.06,0.0,-3.35,-2.83,-2.812,-4.01,-3.99,-2.957,0.0,-4.2,-2.143,-7.0,-4.0,-3.875,-4.016,-5.0,-2.21,-2.25,-5.53,-1.28,-3.738,-2.562,-5.46,-3.162,-2.459,-1.4375,-0.21,-3.4,-5.6,-3.2,-4.43,-1.875,-0.01,-1.95,-3.25,-4.438,-4.88,-0.485,-0.1071,-3.36,-3.975,-2.316,0.0,-1.377,-4.2,-4.95,-2.0,-5.56,-3.857,-5.0,0.0,-2.0,-3.574
106,-114.1,-293.8,-188.2,-119.75,-149.6,-283.8,-83.8,-161.8,-146.0,0.0,-105.8,-189.9,-266.0,-206.2,-379.5,-141.9,-143.2,-283.8,-212.9,-325.5,-317.5,-202.2,-179.9,-247.9,-295.0,-307.0,-225.4,-165.6,-151.5,-346.8,-310.2,-255.4,-207.1,-204.6,-243.8,-185.2,-211.2,-261.5,-282.0,-184.9,-387.5,0.0,0.0,-266.8,0.0,-213.2,-203.2,-224.5,-248.2,-336.8,-119.2,0.0,-322.5,-183.2,-239.0,-227.0,-162.6,-228.4,-242.1,-159.0,-160.2,-394.0,-241.4,-164.1,-218.2,-325.0,-265.2,-201.1,-195.0,-63.6,-264.8,-302.8,-153.2,-226.4,-151.6,-148.4,-154.8,-281.2,-277.2,-285.5,-90.06,-165.2,-168.4,-162.4,-180.0,0.0,-114.2,-308.2,-409.5,-106.94,-239.9,-181.2,-219.5,0.0,-248.5,-214.2
107,-13.086,-29.52,-25.58,-25.84,-22.6,-37.06,-14.81,-35.66,-34.5,0.0,-17.81,-18.38,-27.16,-24.36,-28.08,-11.9,-12.8,-16.72,-43.47,-40.06,-29.38,-23.25,-13.0,-37.0,-33.4,-30.33,-43.16,-12.2,-20.06,-40.8,-30.1,-28.56,-26.36,-27.39,-19.0,-21.8,-26.42,-33.78,-38.47,-16.72,-26.5,0.0,0.0,-29.7,0.0,-23.16,-31.34,-30.97,-33.3,-38.7,-24.1,0.0,-24.5,-15.305,-31.67,-26.0,-27.42,-30.45,-20.3,-25.72,-21.25,-24.34,-16.06,-27.42,-13.83,-34.12,-31.97,-18.5,-18.69,-21.7,-28.36,-36.2,-16.2,-37.72,-31.3,-21.97,-12.01,-24.0,-28.9,-45.06,-14.53,-16.34,-22.66,-20.94,-17.39,0.0,-12.56,-36.0,-27.72,-22.19,-37.25,-28.06,-26.0,0.0,-23.75,-33.44
108,-7.223,-23.33,-19.28,-15.86,-13.4,-2.5,-7.375,-12.8,-15.75,0.0,-6.18,-6.96,-17.58,-11.85,-24.3,-8.27,-7.65,-9.484,-27.84,-23.28,-18.31,-11.16,-22.2,-22.64,-19.25,-22.0,-18.16,-9.4,-13.62,-25.8,-17.06,-30.25,-22.0,-12.6,-16.8,-13.0,-13.43,-20.84,-11.61,-17.28,-16.0,0.0,0.0,-23.64,0.0,-26.05,-9.76,-15.875,-20.8,-29.1,-19.2,0.0,-20.6,-16.4,-15.586,-20.33,-25.4,-13.67,-19.97,-19.44,-21.0,-29.1,-12.2,-10.125,-21.62,-24.22,-21.4,-9.72,-5.926,-10.1,-21.45,-20.6,-13.0,-20.42,-15.12,-19.62,-13.94,-17.75,-18.7,-23.86,-11.27,-10.95,-16.06,-22.08,-12.18,0.0,-9.234,-15.8,-25.3,-8.586,-14.734,-20.55,-31.0,0.0,-4.5,-25.34
109,-6.207,-13.14,-11.92,-11.51,-5.8,-8.9,-12.875,-18.33,-18.75,0.0,-9.6,-11.99,-21.1,-12.54,-14.37,-3.46,-15.95,-9.664,-19.27,-19.9,-15.35,-11.83,-11.2,-16.38,-18.83,-17.0,-11.36,-9.2,-6.258,-22.34,-14.33,-17.38,-16.08,-5.0,-7.4,-4.4,-15.79,-17.31,-12.17,-12.29,-13.4,0.0,0.0,-16.25,0.0,-16.77,-12.9,-1.6875,-12.375,-19.94,-11.65,0.0,-12.2,-8.35,-6.332,-11.8,-14.336,-15.766,-16.14,-15.48,-4.25,-16.8,-12.2,-9.58,-5.773,-20.4,-14.805,-14.93,-10.19,-4.4,-18.6,-22.4,-9.2,-14.14,-7.785,-9.85,-8.43,-14.75,-13.23,-17.45,-1.91,-1.114,-9.69,-13.914,-12.12,0.0,-7.72,-18.2,-22.38,-5.168,-16.2,-15.54,-21.5,0.0,-8.25,-15.81
110,-21.08,-50.84,-31.27,-38.38,-18.8,-29.0,-40.38,-52.47,-40.5,0.0,-23.88,-28.66,-49.47,-35.03,-39.53,-30.1,-40.97,-36.06,-49.78,-57.06,-37.44,-33.5,-25.6,-44.88,-44.56,-41.0,-32.88,-29.4,-29.34,-39.5,-41.44,-52.25,-47.4,-28.84,-29.8,-16.6,-29.47,-43.62,-39.6,-35.0,-36.97,0.0,0.0,-35.12,0.0,-47.4,-22.8,-38.5,-25.53,-48.62,-36.53,0.0,-29.31,-27.44,-29.67,-40.6,-30.7,-40.2,-53.06,-25.64,-9.25,-46.84,-13.99,-29.16,-48.94,-43.2,-37.62,-21.75,-17.8,-9.22,-46.88,-45.4,-31.8,-44.28,-21.78,-31.19,-36.8,-28.0,-48.0,-49.12,-18.77,-19.08,-25.39,-29.28,-35.62,0.0,-20.61,-46.6,-48.06,-28.33,-39.44,-37.28,-47.0,0.0,-35.0,-40.5
